sample_id,source_sample,q1,q2,r1,theta_q1,theta_q2,theta_r,p_trace,spec_cost_old,spec_cost_new,spec_improvement_ratio
1651,sample_001651,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.5349935311285163,0.015827402470884704,33.80172660123249
1652,sample_001652,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.10240646580861863,0.058872348963227045,1.7394662793662938
1653,sample_001653,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.04452473927039112,0.03923750132791729,1.1347496085004778
1654,sample_001654,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.45079343497373053,0.023867000602739413,18.887728813397242
1655,sample_001655,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3028367215146812,0.5080215261570168,0.3005507950936062,1.690301720874816
1656,sample_001656,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3028367215146812,0.8101168901845937,0.2633742716116898,3.0759150665217705
1657,sample_001657,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3028367215146812,0.6829383570794045,0.11523972519279152,5.926240764084395
1658,sample_001658,0.13557461375263366,0.14546364796596845,0.0006982874070760225,-0.8678216241806416,-0.8372455253055957,-3.155965789960571,0.4243116898174817,0.8719504351969531,0.7830243875441135,1.1135674048821753
1659,sample_001659,0.0010000000218874487,1.6613052236062182,0.0001000031116428539,-2.999999990494402,0.22044943061524663,-3.9999864865170336,1.6647267193879995,21.45746225832707,21.45746225832707,1.0
1660,sample_001660,1.8037365609811826,0.07068431225405376,0.0020138781909308985,0.2561731083352541,-1.1506769632539529,-2.695966801213572,2.2159834938971463,0.660844355605984,0.216003241266845,3.0594187000629005
1661,sample_001661,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.4527098890066624,0.0035637897076057578,127.0304720956176
1662,sample_001662,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3028367215146812,0.7835298150811261,0.06657971941991087,11.76829553965962
1663,sample_001663,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.08262647653971361,0.061816648361960325,1.3366379240735233
1664,sample_001664,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03028367215146812,0.4649656784408041,0.16571808378884212,2.805763063452164
1665,sample_001665,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.7408644274725964,0.04811663879143252,15.397260616726872
1666,sample_001666,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.8350021849051492,0.38584775024835155,2.1640716691174138
1667,sample_001667,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.18166560397200776,0.1052526419204829,1.7259956677311143
1668,sample_001668,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.3437353942931231,0.04707727219811704,7.301514685187549
1669,sample_001669,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.6219458506476034,0.06360866490846669,9.777690689508857
1670,sample_001670,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.305348003946611,0.801898542359931,0.2442129101308633,3.28360422031017
1671,sample_001671,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.305348003946611,0.5177170766969983,0.03286912273701512,15.750863837749407
1672,sample_001672,0.34773787511995635,0.06366750483192067,0.03424271074308371,-0.45874800399673177,-1.1960821700664583,-1.4654318627400844,0.5809132161439119,0.9067048779240678,0.18321095948359975,4.948966374499186
1673,sample_001673,0.02439662718799646,0.17299106122691166,0.002272087031703429,-1.6126702103370976,-0.7619763371031247,-2.643575037105107,0.2434977720149485,0.7146382026112719,0.4197690688358125,1.7024556015841028
1674,sample_001674,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.305348003946611,0.7371004039223914,0.06765229432102313,10.89542359679198
1675,sample_001675,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.5201609784439933,0.07093610826790168,7.33280963877411
1676,sample_001676,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.305348003946611,0.6083126798553407,0.03404623856485826,17.867250700734587
1677,sample_001677,0.5304352166942686,0.0021430847477351537,0.0001067624858806024,-0.27536764993460583,-2.668960654555003,-3.971581322561007,0.5524633423408106,0.7610926372768174,0.23952791479973493,3.177469473289381
1678,sample_001678,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030534800394661075,0.49237252747759885,0.0433170205935962,11.366721919706293
1679,sample_001679,0.02569730669322007,13.449125823357736,0.2612426257562189,-1.5901123922160725,1.1286940566484587,-0.5829559597845551,13.541411058937932,2.0033373677719224,1.9821387945741573,1.0106947975872291
1680,sample_001680,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3216013624366763,0.6314042943856911,0.2751021780693213,2.295162833013221
1681,sample_001681,0.05932530546361348,0.044233507517455174,0.0015845466066451174,-1.226760016940034,-1.3542486216731469,-2.800094982279225,0.1674813665236175,0.7922621560688881,0.396282254923011,1.9992370241831983
1682,sample_001682,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3216013624366763,0.7948858852053916,0.2890050064621471,2.7504225443565216
1683,sample_001683,0.42806838513336193,0.013001736634161728,0.0011362001743004503,-0.3684868456745276,-1.8859986353653517,-2.9445451484351746,0.5254446023318147,3.1892047606575638,2.6746864626461706,1.192365836219308
1684,sample_001684,0.10758668063011852,0.01294211255582469,0.02984761248901408,-0.9682414915589721,-1.887994827496271,-1.525090402367634,0.16850801715258285,0.7741854329114479,0.18703907824357774,4.139164072992489
1685,sample_001685,2.2741043909248173,0.008503147355787059,0.000576730140014793,0.35681039674662696,-2.070420294726733,-3.2390273516928487,2.37586112217251,0.765309359004824,0.17786657880745718,4.302715912882549
1686,sample_001686,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03216013624366763,0.053018911059387705,0.045479970827947004,1.1657639636569004
1687,sample_001687,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03216013624366763,0.5129833995872923,0.06403722339991831,8.010706466513454
1688,sample_001688,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3216013624366763,0.6767825982514192,0.10159045768486241,6.661871731603232
1689,sample_001689,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03216013624366763,0.46549802583757965,0.01637272301296687,28.43131380582903
1690,sample_001690,0.6529124104128563,0.11051311745148042,0.02356683420176366,-0.18514507634484367,-0.9565861699545657,-1.6276987535404634,1.112581208239712,0.834746856042049,0.27923121477670926,2.9894467805455234
1691,sample_001691,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3216013624366763,0.7438152368794282,0.02006025827017432,37.079045885731986
1692,sample_001692,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3216013624366763,0.7535371008415847,0.019375319965409133,38.891595193621505
1693,sample_001693,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03216013624366763,0.1578627931606802,0.04387156457680414,3.598294127037943
1694,sample_001694,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03216013624366763,0.4814307629174062,0.03242465418687731,14.847676096796976
1695,sample_001695,0.012667779575806759,0.17610308064735,0.06417381807785617,-1.8972995021239067,-0.7542330466650773,-1.1926421212072311,0.22353986023521208,0.6920756282347198,0.22710068885332665,3.0474395816636997
1696,sample_001696,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,0.8086003587375488,0.06300801797888428,12.833293042300316
1697,sample_001697,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.032539692584305835,0.28513422853553005,0.048812792060774074,5.8413833033874685
1698,sample_001698,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,0.7527606265201542,0.03500315394358607,21.505508553125367
1699,sample_001699,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.032539692584305835,0.46439994867863,0.015004531991497677,30.950645374463022
1700,sample_001700,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,0.7548329198334482,0.2482522167353691,3.0405888404939483
1701,sample_001701,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.032539692584305835,0.3822446378335858,0.07503900035485418,5.093946294939667
1702,sample_001702,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,1.5891031977532664,0.15620709390210744,10.173053976339466
1703,sample_001703,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,0.5071905134846416,0.04903819766480481,10.342764164202903
1704,sample_001704,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.032539692584305835,1.0155673094255908,0.2691364270428691,3.7734294111879074
1705,sample_001705,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.032539692584305835,0.5718225620446289,0.01133151161707166,50.463043358058336
1706,sample_001706,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32539692584305846,0.46645331605072093,0.03254716011104871,14.331613402189738
1707,sample_001707,0.00047335584580860627,10.116719887819182,2.180321719165202,-3.3248122551014934,1.0050397253959362,0.3385205810125633,10.1755872767732,7.224699285254966,2.0998497518383337,3.4405791552133826
1708,sample_001708,2.8672796167544865,0.135739241603277,0.3704886750737659,0.45747004735601227,-0.8672945816100892,-0.431225062794347,3.7581517777550033,0.5605013386548479,0.1924836259594677,2.9119429554640437
1709,sample_001709,2.2440464610808806,0.00701674181235872,0.03487397792547297,0.351031844376533,-2.153864503452777,-1.4574985116848458,2.3281550765837586,6.379297801660654,5.9400207767251345,1.0739521024331673
1710,sample_001710,6.914602406264405,0.07675680698461317,0.033576708596974175,0.8397672129732099,-1.114883099827729,-1.4739618784252144,7.4160729122339735,0.8250412184123592,0.2995043523550799,2.754688577727995
1711,sample_001711,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.026123443624776956,0.47624970805506095,0.026979913809234216,17.65200998870717
1712,sample_001712,0.33960816476189803,0.021862494326497766,0.30325356904400336,-0.46902187711944787,-1.6603002902163446,-0.5181940791440107,0.4240102294405891,0.6078313998282926,0.042730189829677835,14.224870103575558
1713,sample_001713,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.026123443624776956,0.47200637986778105,0.1723901617930009,2.738012279578617
1714,sample_001714,3.0818174458679777,0.009396344760537153,0.0006476155476529615,0.48880690933362825,-2.0270410569378536,-3.1886827334535086,3.1606098751209726,0.8006945242232011,0.2775331686694545,2.885040833360132
1715,sample_001715,1.0643926600826452,0.015101093553006364,0.0031149792213075226,0.027101871049779902,-1.8209916019227252,-2.506544845987663,1.1570444946393919,0.8472765976692729,0.33698401550907203,2.514293137581961
1716,sample_001716,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.026123443624776956,0.5341366769673896,0.08507318665216666,6.2785549476509015
1717,sample_001717,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26123443624776954,0.3433444407130357,0.050629364231043236,6.781527793756398
1718,sample_001718,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.026123443624776956,0.40507051713383485,0.09783571260708011,4.140313453438484
1719,sample_001719,1.4338957010647237,0.10533275676228329,0.025263339143451153,0.1565175626989994,-0.9774365493383863,-1.5975092477738082,1.8228990199985735,0.7941661725893343,0.2379313909410917,3.337794855265475
1720,sample_001720,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26123443624776954,0.6324618571703811,0.052231066530167736,12.108920977232627
1721,sample_001721,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26123443624776954,0.8970286928971696,0.06115194505048037,14.668849734161041
1722,sample_001722,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.026123443624776956,0.3694259657198456,0.0693833101887922,5.324421171527223
1723,sample_001723,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26123443624776954,0.7670589580003428,0.04318762814663738,17.761080914096613
1724,sample_001724,0.0010000000074854116,46.47687553871344,0.00010000236523855974,-2.999999996749127,1.667236924418732,-3.999989728020929,46.47895483740671,2.2556604401096316,2.2556604401096316,1.0
1725,sample_001725,0.029651234714005447,0.018625808807078235,0.0809238947758548,-1.5279572173649965,-1.7298848593676253,-1.0919232232942528,0.0788003998169289,0.8356942950460535,0.32120685416910216,2.6017324481067736
1726,sample_001726,0.14927448023846318,0.01586488948470578,0.0214950220785577,-0.8260144323214318,-1.7995629488613702,-1.6676621044622637,0.22664942838669666,0.5820989379402344,0.08326612952852043,6.9908249757286125
1727,sample_001727,5.989356006931898,0.15028206716069553,0.0003108130890831784,0.7773801282872297,-0.8230928397577824,-3.507500700305803,7.119383676581642,0.6570565509584041,0.2325277611466516,2.825712283635711
1728,sample_001728,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.2834328006144655,0.04477963389155466,6.329502409529979
1729,sample_001729,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.3194264961974448,0.08619276137339539,3.7059550141764026
1730,sample_001730,0.18216242586699646,0.05803343865594672,0.020811495115691525,-0.7395411988310157,-1.2363216954175815,-1.6816967185788485,0.37564447321124683,0.6644443975369442,0.04258128218992345,15.604142556660262
1731,sample_001731,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.47376878156746144,0.0245122863280964,19.327808725227708
1732,sample_001732,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.3261332892444859,0.016232384076222402,20.091521227754463
1733,sample_001733,3.458055501963257,0.006577362977693588,0.01099937504222007,0.5388319594419348,-2.181948190547682,-1.958631989698656,3.530576469906219,0.7729846386921737,0.17414233339363672,4.438809470554729
1734,sample_001734,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32543924548755354,0.6053086397545324,0.02537634945087427,23.853259150861756
1735,sample_001735,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,1.1515978631690287,0.3011386423586598,3.824145098580413
1736,sample_001736,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.4818967770340078,0.032360222555084556,14.891639765879496
1737,sample_001737,1.0,1.0,0.1,0.0,0.0,-1.0,3.254392454875534,4.051111716723505,3.103337192553486,1.3054049448587868
1738,sample_001738,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.32543924548755354,0.7776581455945188,0.05372096726939828,14.475877578576393
1739,sample_001739,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03254392454875535,0.3465172029640826,0.046670724661151936,7.42472300312317
1740,sample_001740,0.14830098957570798,0.024149742776855877,0.0027554564292773583,-0.8288559510226259,-1.6170874906344994,-2.559806451876406,0.21690030401283866,0.9683798100915901,0.24508599452253632,3.9511837956229887
1741,sample_001741,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26114837577654737,1.399969466085422,0.08093403122343705,17.29766137832037
1742,sample_001742,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.22674140777076174,0.07222894553350694,3.139204180484355
1743,sample_001743,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26114837577654737,1.1601154215516227,0.024651542968017467,47.0605601871144
1744,sample_001744,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.48295945852682,0.03391148916382947,14.241764972148502
1745,sample_001745,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.8423161745379293,0.3932821215764607,2.141760655586193
1746,sample_001746,7.30280106691301,0.05713027010187279,0.0012330273725929845,0.8634894703362779,-1.2431337226666415,-2.9090272821762584,7.7343142603460056,0.8373469630900444,0.31740894009739273,2.6380698755148977
1747,sample_001747,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.5078310877941511,0.05871854778725562,8.648563476639177
1748,sample_001748,0.6251500789185559,0.044863779170490045,0.07802184163234356,-0.20401570966088034,-1.3481041457383283,-1.1077838027896076,0.7949110364785559,0.7059783178078151,0.08480755912491292,8.324473963081294
1749,sample_001749,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.5506899157847482,0.022925583054292705,24.02075944941493
1750,sample_001750,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.14840180379886697,0.08898575280213367,1.6677029650898076
1751,sample_001751,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.21550459071159678,0.0418059491010654,5.154878560240719
1752,sample_001752,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26114837577654737,0.6736087498360817,0.11805805937715041,5.705741339387589
1753,sample_001753,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02611483757765473,0.17113808419974977,0.012605532727554275,13.576426153387487
1754,sample_001754,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.26114837577654737,0.8489076464057685,0.3424580995755207,2.478865728268643
1755,sample_001755,3.0175285544378405,0.012064622489820613,0.08274142293246803,0.4796513884549256,-1.9184862629100072,-1.0822770146659693,3.094767780245799,0.8846661853648673,0.20654041515689603,4.2832594516324605
1756,sample_001756,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.25967187912342293,1.4693115479141814,0.057289463411221264,25.647151507905168
1757,sample_001757,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.25967187912342293,0.6506507902301414,0.06963793485198792,9.343338391827217
1758,sample_001758,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.25967187912342293,0.7917421357237528,0.0703273480190659,11.257955233988204
1759,sample_001759,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.1259326686142521,0.037304381861960015,3.3758143769879223
1760,sample_001760,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.35820377535234693,0.07077951730691677,5.06083947703529
1761,sample_001761,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.02442819975945345,0.01917677552494953,1.2738429214896774
1762,sample_001762,2.5574904976327346,0.005166592061181841,0.0037033883945632195,0.4078140287641254,-2.286795827707625,-2.431400738728244,2.5924085592799666,0.7562609722211504,0.2813864068197531,2.6876243979531904
1763,sample_001763,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.47569728703358816,0.02629163656555475,18.093102947300345
1764,sample_001764,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.10229102066097398,0.020841662277952575,4.9080068229098455
1765,sample_001765,0.2555197370408151,0.0558181064049938,0.0051621965433458145,-0.5925755481443122,-1.253224900771274,-2.287165464328069,0.3933680846510793,0.3166882958190334,0.016607282600188577,19.069242298281683
1766,sample_001766,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.7582263699092558,0.30925807130395677,2.4517593565537923
1767,sample_001767,0.8140382408564598,0.020247799344434613,0.0065707744229456175,-0.08935519289599814,-1.6936221716840874,-2.182383442039672,0.9083340561565296,1.151365279628413,0.2677129574921732,4.3007454342663785
1768,sample_001768,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.025967187912342277,0.4705215054242035,0.021316727280098643,22.072877287475723
1769,sample_001769,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.25967187912342293,1.3491265631590414,0.3325692353985137,4.056678789132132
1770,sample_001770,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33188662297739946,0.771947697394683,0.06948004931486898,11.110350453212524
1771,sample_001771,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.31191271710070273,0.01228290312451559,25.39405496719684
1772,sample_001772,0.15678890663273298,0.028744237176429474,0.0035675958743273937,-0.804684668428516,-1.5414492123080827,-2.447624346978036,0.2813979786617651,0.9924870520625013,0.4269042863350999,2.3248467720547676
1773,sample_001773,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33188662297739946,0.6321004304538869,0.0589068130769176,10.730514815468313
1774,sample_001774,0.09667286791836809,0.08965395013148071,0.0009811539039642234,-1.014695397341252,-1.0474305707698228,-3.008262863772047,0.3099977918903411,3.2117392509794773,2.704651811506362,1.1874871424542786
1775,sample_001775,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.5000526110045305,0.05094828341778534,9.814905968548668
1776,sample_001776,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.12438925954131336,0.031198675555994614,3.9870044905612287
1777,sample_001777,1.9441837666390482,0.06100133379977809,0.04001433117603787,0.28873731257861124,-1.214660668996598,-1.3977844377724873,2.450892892711231,0.8530952329565071,0.16877516515766577,5.054625377848486
1778,sample_001778,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.3329011813452263,0.06272842221122256,5.307023030553252
1779,sample_001779,0.19945978646882967,0.001045766060632919,0.017361896938861275,-0.7001446502283439,-2.9805654569020614,-1.7604028261023261,0.21381238429363914,0.751599795380729,0.1633926269498358,4.599961512409506
1780,sample_001780,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.06768226219619135,0.06674627565267377,1.0140230527376262
1781,sample_001781,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33188662297739946,0.8439285375828413,0.12086328553730236,6.98250534751827
1782,sample_001782,0.17787504562899928,0.02688502893882264,0.0009447703838370293,-0.7498849755012218,-1.5704894917156245,-3.0246737292151904,0.303349369867169,0.6966790728659131,0.2542806694931349,2.7398035181149396
1783,sample_001783,0.0836596834055759,0.031296363794101015,0.0017664964189968806,-1.077483783258515,-1.5045061185523743,-2.752887238620571,0.18712966784127832,0.7817340814094618,0.20450542090000076,3.8225592161281376
1784,sample_001784,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.033188662297739965,0.48199221623125127,0.032622509565732746,14.774835616495437
1785,sample_001785,1.6700084099218782,0.016971504359658662,0.02222270885621823,0.22271865819756442,-1.7702796599721426,-1.6532030034688114,1.8009369683932053,0.804862420579101,0.09275592054823589,8.677208051215967
1786,sample_001786,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2905020405460902,5.340865797594367,5.308170522497945,1.0061594244114518
1787,sample_001787,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.5579784227700345,0.10900642058833368,5.118766580523347
1788,sample_001788,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.2097751851995926,0.057764263068152,3.6315738149743826
1789,sample_001789,0.06299387910373189,2.531527999875875,0.11330956957969451,-1.2007016473816066,0.4033827352481758,-0.9457334101705657,2.713601535346505,1.1483876072894266,1.1483876072894266,1.0
1790,sample_001790,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.5062878114765326,0.057183240702742916,8.85377962589391
1791,sample_001791,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2905020405460902,0.7747748730272745,0.05151166909205568,15.040764290566605
1792,sample_001792,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.47535069200666624,0.026313493199271048,18.064902611251732
1793,sample_001793,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.07642909813444791,0.07357558581198909,1.0387834128803342
1794,sample_001794,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.3766691451392341,0.02541077440484852,14.823206059684804
1795,sample_001795,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.41253492282543064,0.023107287001981273,17.853022849028488
1796,sample_001796,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.6289627578541026,0.040392073362126094,15.571440272829715
1797,sample_001797,1.4010422106563785,0.009546667182738123,0.0014667354921501017,0.14645121992459575,-2.0201482176068564,-2.833648198806409,1.4801965459103568,0.7724789876843781,0.20741983081690615,3.7242291860042136
1798,sample_001798,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.49355607582604794,0.0445181887068572,11.086616283425403
1799,sample_001799,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02905020405460902,0.46994626818364027,0.02113935529941331,22.230870408648787
1800,sample_001800,0.7821687933456504,0.016499972344325053,0.00090695999486719,-0.10669951534392741,-1.7825167837083415,-3.042411868829207,0.9197747231023304,0.5889410149136789,0.21959273403764645,2.681969499103337
1801,sample_001801,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.33586146297747405,0.03588528513423152,9.359308745107077
1802,sample_001802,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.334430669907986,0.5672334808236636,0.2423273617444093,2.340773558298974
1803,sample_001803,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.334430669907986,0.26638255635464503,0.09763236745399434,2.728424633154246
1804,sample_001804,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.31604579287100554,0.017380644011353835,18.183779189341312
1805,sample_001805,0.14244323232145345,0.019907646657837574,0.000883582424964362,-0.8463581798767255,-1.700980076181641,-3.0537529311176086,0.23557557218094527,0.31855017953387643,0.16837825778907572,1.8918724051232212
1806,sample_001806,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.5334847918078286,0.02285633180788798,23.34078785221857
1807,sample_001807,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.39788949372352045,0.09639549298195749,4.127677357259786
1808,sample_001808,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,2.644331065488587,2.1956643168947285,1.2043421415293556
1809,sample_001809,3.101219076587396,0.023068744531401248,0.0002322137686405287,0.4915324467895239,-1.63697604041264,-3.6341120332308385,3.3382411288268434,0.5546349887714275,0.27525646100851675,2.0149753678416524
1810,sample_001810,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.48763377747155745,0.0386024563327399,12.632195559482588
1811,sample_001811,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.334430669907986,0.7922531339282239,0.18014314222465377,4.397908930333951
1812,sample_001812,0.22950323047902454,0.028814518987404995,0.02267549267756527,-0.6392111969705541,-1.5403886258781956,-1.644443268112477,0.3694184381647678,0.597886155143966,0.01493028884129093,40.04518341872015
1813,sample_001813,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.14135426816737284,0.03830265408757302,3.6904562238477903
1814,sample_001814,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03344306699079856,0.4630156036835023,0.013657046658272063,33.90305497734052
1815,sample_001815,0.014628557658641158,0.10747611887891499,0.003779852787763694,-1.8347984921776952,-0.9686880249696497,-2.422525114106392,0.1461805468195576,1.0982790681310453,0.07696050616077837,14.270684054970063
1816,sample_001816,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.029410677054145448,0.6551608423328819,0.20595554448679543,3.1810789263548407
1817,sample_001817,0.7270376639684675,0.017140051555091664,0.00037448793197836537,-0.13844309006259437,-1.7659878761083778,-3.4265621730503635,0.8382874409128931,0.30186151500449393,0.04484677993261868,6.73095181990846
1818,sample_001818,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2941067705414542,0.8064139213460333,0.08490444973077546,9.497899390468943
1819,sample_001819,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.029410677054145448,0.7492918809787681,0.138586774140442,5.406662256381303
1820,sample_001820,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.029410677054145448,0.5377360732671339,0.08795526741190655,6.113744964799462
1821,sample_001821,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2941067705414542,0.806942356430279,0.3009316033017532,2.681480933131285
1822,sample_001822,9.417833949755103,0.0725439209680083,0.03691149679850825,0.9739510289246249,-1.1393989746895574,-1.4328383433669991,10.018757255454975,0.8069503572993154,0.27274361656253165,2.9586406731330657
1823,sample_001823,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.029410677054145448,0.036708538730387125,0.02382880528430488,1.540511086997955
1824,sample_001824,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2941067705414542,0.8080910675432132,0.08597304445024165,9.399353863883576
1825,sample_001825,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2941067705414542,0.3468340832528386,0.2761047741863863,1.2561683667907388
